,Unnamed: 0,company_name,ticker,exchange,share_price,shares_offered,dollar_value_of_shares,date_of_priced,href,employees,shares_outstanding,stock_valuation,company_address,phone
410,419,PHILLIPS 66 PARTNERS LP,PSXP,New York Stock Exchange,23.0,"16,425,000","$377,775,000",2013-07-23,/market-activity/ipos/overview?dealId=903039-72110,0,0,0.0,None,0
411,420,"AGIOS PHARMACEUTICALS, INC.",AGIO,Nasdaq National Market,18.0,"5,888,888","$105,999,984",2013-07-24,/market-activity/ipos/overview?dealId=782125-72746,0,0,0.0,None,0
412,421,"HEAT BIOLOGICS, INC.",HTBX,Nasdaq SmallCap Market,10.0,"2,500,000","$25,000,000",2013-07-24,/market-activity/ipos/overview?dealId=816009-72434,0,0,0.0,None,0
413,422,AENZA S.A.A.,GRAM,New York Stock Exchange,21.13,"19,534,884","$412,772,099",2013-07-24,/market-activity/ipos/overview?dealId=907957-72680,0,0,0.0,None,0
414,423,"Jones Energy, Inc.",JONE,New York Stock Exchange,15.0,"12,500,000","$187,500,000",2013-07-24,/market-activity/ipos/overview?dealId=907504-72629,0,0,0.0,None,0
415,424,Histogen Inc.,CNAT,Nasdaq National Market,11.0,"6,000,000","$66,000,000",2013-07-25,/market-activity/ipos/overview?dealId=729017-72783,0,0,0.0,None,0
416,425,"CELLULAR DYNAMICS INTERNATIONAL, INC.",ICEL,Nasdaq National Market,12.0,"3,846,000","$46,152,000",2013-07-25,/market-activity/ipos/overview?dealId=820046-72672,0,0,0.0,None,0
417,426,"Onconova Therapeutics, Inc.",ONTX,Nasdaq National Market,15.0,"5,166,667","$77,500,005",2013-07-25,/market-activity/ipos/overview?dealId=152644-72798,0,0,0.0,None,0
418,427,"WCI Communities, Inc.",WCIC,New York Stock Exchange,15.0,"6,819,091","$102,286,365",2013-07-25,/market-activity/ipos/overview?dealId=907415-72617,0,0,0.0,None,0
419,428,Silver Eagle Acquisition Corp.,EAGLU,Nasdaq SmallCap Market,10.0,"30,000,000","$300,000,000",2013-07-25,/market-activity/ipos/overview?dealId=909251-72854,0,0,0.0,None,0
420,429,"Liquid Holdings Group, Inc.",LIQD,Nasdaq National Market,9.0,"3,175,000","$28,575,000",2013-07-26,/market-activity/ipos/overview?dealId=904117-72244,0,0,0.0,None,0
421,430,"AZURE MIDSTREAM PARTNERS, LP",FISH,Nasdaq National Market,20.0,"6,875,000","$137,500,000",2013-07-26,/market-activity/ipos/overview?dealId=909732-72901,0,0,0.0,None,0
422,431,"Sprouts Farmers Market, Inc.",SFM,Nasdaq National Market,18.0,"18,500,000","$333,000,000",2013-08-01,/market-activity/ipos/overview?dealId=906187-72471,0,0,0.0,None,0
423,432,Ardmore Shipping Corp,ASC,New York Stock Exchange,14.0,"10,000,000","$140,000,000",2013-08-01,/market-activity/ipos/overview?dealId=909839-72916,0,0,0.0,None,0
424,433,American Homes 4 Rent,AMH,New York Stock Exchange,16.0,"44,117,647","$705,882,352",2013-08-01,/market-activity/ipos/overview?dealId=894390-72686,0,0,0.0,None,0
425,434,MARRONE BIO INNOVATIONS INC,MBII,Nasdaq National Market,12.0,"4,750,000","$57,000,000",2013-08-02,/market-activity/ipos/overview?dealId=784445-72928,0,0,0.0,None,0
426,435,CONTROL4 CORP,CTRL,Nasdaq National Market,16.0,"4,000,000","$64,000,000",2013-08-02,/market-activity/ipos/overview?dealId=425045-72923,0,0,0.0,None,0
427,436,Athlon Energy Inc.,ATHL,New York Stock Exchange,20.0,"15,789,474","$315,789,480",2013-08-02,/market-activity/ipos/overview?dealId=908050-72689,0,0,0.0,None,0
428,437,Yume Inc,YUME,New York Stock Exchange,9.0,"5,125,000","$46,125,000",2013-08-07,/market-activity/ipos/overview?dealId=761925-72940,0,0,0.0,None,0
429,438,"PRECIGEN, INC.",XON,New York Stock Exchange,16.0,"9,999,999","$159,999,984",2013-08-08,/market-activity/ipos/overview?dealId=702326-72988,0,0,0.0,None,0
430,439,FOX FACTORY HOLDING CORP,FOXF,Nasdaq National Market,15.0,"8,571,429","$128,571,435",2013-08-08,/market-activity/ipos/overview?dealId=768346-72980,0,0,0.0,None,0
431,440,"BMC STOCK HOLDINGS, INC.",STCK,Nasdaq National Market,14.0,"7,000,000","$98,000,000",2013-08-09,/market-activity/ipos/overview?dealId=908837-72803,0,0,0.0,None,0
432,441,Andeavor Midstream Partners LP,QEPM,New York Stock Exchange,21.0,"20,000,000","$420,000,000",2013-08-09,/market-activity/ipos/overview?dealId=906174-72469,0,0,0.0,None,0
433,442,"World Point Terminals, LP",WPT,New York Stock Exchange,20.0,"8,750,000","$175,000,000",2013-08-09,/market-activity/ipos/overview?dealId=908931-72820,0,0,0.0,None,0
434,443,CVENT INC,CVT,New York Stock Exchange,21.0,"5,600,000","$117,600,000",2013-08-09,/market-activity/ipos/overview?dealId=164595-72974,0,0,0.0,None,0
435,444,FRANK'S INTERNATIONAL N.V.,FI,New York Stock Exchange,22.0,"30,000,000","$660,000,000",2013-08-09,/market-activity/ipos/overview?dealId=906328-72486,0,0,0.0,None,0
436,445,"Jason Industries, Inc.",QPACU,Nasdaq SmallCap Market,10.0,"15,000,000","$150,000,000",2013-08-09,/market-activity/ipos/overview?dealId=909057-72839,0,0,0.0,None,0
437,446,MiX Telematics Ltd,MIXT,New York Stock Exchange,16.0,"6,296,098","$100,737,568",2013-08-09,/market-activity/ipos/overview?dealId=910131-72957,0,0,0.0,None,0
438,447,"TD Holdings, Inc.",CCCR,Nasdaq SmallCap Market,6.5,"1,370,000","$8,905,000",2013-08-13,/market-activity/ipos/overview?dealId=908291-72725,0,0,0.0,None,0
439,448,iSHARES COMMODITY OPTIMIZED TRUST,CMDT,New York Stock Exchange,51.15,"20,000,000","$1,023,000,000",2013-08-13,/market-activity/ipos/overview?dealId=869351-68774,0,0,0.0,None,0
440,449,"INDEPENDENCE REALTY TRUST, INC.",IRT,American Stock Exchange,8.5,"4,000,000","$34,000,000",2013-08-13,/market-activity/ipos/overview?dealId=807025-72506,0,0,0.0,None,0
441,450,"Envision Healthcare Holdings, Inc.",EVHC,New York Stock Exchange,23.0,"42,000,000","$966,000,000",2013-08-14,/market-activity/ipos/overview?dealId=908664-72781,0,0,0.0,None,0
442,451,SiriusPoint Ltd,TPRE,New York Stock Exchange,12.5,"22,053,286","$275,666,075",2013-08-15,/market-activity/ipos/overview?dealId=910805-73028,0,0,0.0,None,0
443,452,SOPHIRIS BIO INC.,SPHS,Nasdaq National Market,5.0,"13,000,000","$65,000,000",2013-08-16,/market-activity/ipos/overview?dealId=899343-71844,0,0,0.0,None,0
444,453,"Tobira Therapeutics, Inc.",RGDO,Nasdaq SmallCap Market,4.0,"10,750,000","$43,000,000",2013-08-22,/market-activity/ipos/overview?dealId=657932-72374,0,0,0.0,None,0
445,454,Ciner Resources LP,OCIR,New York Stock Exchange,19.0,"5,000,000","$95,000,000",2013-09-13,/market-activity/ipos/overview?dealId=910259-72975,0,0,0.0,None,0
446,455,ROI Acquisition Corp. II,ROIQU,Nasdaq SmallCap Market,10.0,"12,500,000","$125,000,000",2013-09-17,/market-activity/ipos/overview?dealId=913819-73291,0,0,0.0,None,0
447,456,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",VLRS,New York Stock Exchange,12.0,"22,646,900","$271,762,800",2013-09-18,/market-activity/ipos/overview?dealId=908127-72696,0,0,0.0,None,0
448,457,"Benefitfocus, Inc.",BNFT,Nasdaq National Market,26.5,"4,935,000","$130,777,500",2013-09-18,/market-activity/ipos/overview?dealId=913349-73249,0,0,0.0,None,0
449,458,"FIVE PRIME THERAPEUTICS, INC.",FPRX,Nasdaq National Market,13.0,"4,800,000","$62,400,000",2013-09-18,/market-activity/ipos/overview?dealId=112806-73103,0,0,0.0,None,0
450,459,ACCELERON PHARMA INC,XLRN,Nasdaq National Market,15.0,"5,580,000","$83,700,000",2013-09-19,/market-activity/ipos/overview?dealId=623083-73173,0,0,0.0,None,0
451,460,"ClubCorp Holdings, Inc.",MYCC,New York Stock Exchange,14.0,"18,000,000","$252,000,000",2013-09-20,/market-activity/ipos/overview?dealId=910644-73010,0,0,0.0,None,0
452,461,Rocket Fuel Inc.,FUEL,Nasdaq National Market,29.0,"4,000,000","$116,000,000",2013-09-20,/market-activity/ipos/overview?dealId=817197-73280,0,0,0.0,None,0
453,462,"DNIB UNWIND, INC.",BIND,Nasdaq National Market,15.0,"4,700,000","$70,500,000",2013-09-20,/market-activity/ipos/overview?dealId=730401-73227,0,0,0.0,None,0
454,463,"FireEye, Inc.",FEYE,Nasdaq National Market,20.0,"15,175,000","$303,500,000",2013-09-20,/market-activity/ipos/overview?dealId=716732-73149,0,0,0.0,None,0
455,464,"Foundation Medicine, Inc.",FMI,Nasdaq National Market,18.0,"5,888,888","$105,999,984",2013-09-25,/market-activity/ipos/overview?dealId=826061-73119,0,0,0.0,None,0
456,465,"IVERIC bio, Inc.",OPHT,Nasdaq National Market,22.0,"7,600,000","$167,200,000",2013-09-25,/market-activity/ipos/overview?dealId=755588-73261,0,0,0.0,None,0
457,466,Evoke Pharma Inc,EVOK,Nasdaq SmallCap Market,12.0,"2,100,000","$25,200,000",2013-09-25,/market-activity/ipos/overview?dealId=747936-72602,0,0,0.0,None,0
458,467,"Premier, Inc.",PINC,Nasdaq National Market,27.0,"28,151,958","$760,102,866",2013-09-26,/market-activity/ipos/overview?dealId=914165-73339,0,0,0.0,None,0
459,468,MONTAGE TECHNOLOGY GROUP LTD,MONT,Nasdaq National Market,10.0,"7,100,000","$71,000,000",2013-09-26,/market-activity/ipos/overview?dealId=720916-73305,0,0,0.0,None,0
460,469,"APPLIED OPTOELECTRONICS, INC.",AAOI,Nasdaq National Market,10.0,"3,600,000","$36,000,000",2013-09-26,/market-activity/ipos/overview?dealId=134164-73239,0,0,0.0,None,0
461,470,Covisint Corp,COVS,Nasdaq National Market,10.0,"6,400,000","$64,000,000",2013-09-26,/market-activity/ipos/overview?dealId=906562-72518,0,0,0.0,None,0
462,471,Enzymotec Ltd.,ENZY,Nasdaq National Market,14.0,"4,412,000","$61,768,000",2013-09-27,/market-activity/ipos/overview?dealId=914028-73320,0,0,0.0,None,0
463,472,Pattern Energy Group Inc.,PEGI,Nasdaq National Market,22.0,"16,000,000","$352,000,000",2013-09-27,/market-activity/ipos/overview?dealId=913105-73208,0,0,0.0,None,0
464,473,"RingCentral, Inc.",RNG,New York Stock Exchange,13.0,"7,500,000","$97,500,000",2013-09-27,/market-activity/ipos/overview?dealId=730508-73332,0,0,0.0,None,0
465,474,Violin Memory Inc,VMEM,New York Stock Exchange,9.0,"18,000,000","$162,000,000",2013-09-27,/market-activity/ipos/overview?dealId=751490-73336,0,0,0.0,None,0
466,475,FATE THERAPEUTICS INC,FATE,Nasdaq National Market,6.0,"6,666,667","$40,000,002",2013-10-01,/market-activity/ipos/overview?dealId=777517-73244,0,0,0.0,None,0
467,476,"RE/MAX Holdings, Inc.",RMAX,New York Stock Exchange,22.0,"10,000,000","$220,000,000",2013-10-02,/market-activity/ipos/overview?dealId=913756-73282,0,0,0.0,None,0
468,477,"Empire State Realty Trust, Inc.",ESRT,New York Stock Exchange,13.0,"71,500,000","$929,500,000",2013-10-02,/market-activity/ipos/overview?dealId=874148-69200,0,0,0.0,None,0
469,478,"Burlington Stores, Inc.",BURL,New York Stock Exchange,17.0,"13,333,333","$226,666,661",2013-10-02,/market-activity/ipos/overview?dealId=909685-72895,0,0,0.0,None,0
470,479,POTBELLY CORP,PBPB,Nasdaq National Market,14.0,"7,500,000","$105,000,000",2013-10-04,/market-activity/ipos/overview?dealId=381367-73366,0,0,0.0,None,0
471,480,OCI Partners LP,OCIP,New York Stock Exchange,18.0,"17,500,000","$315,000,000",2013-10-04,/market-activity/ipos/overview?dealId=908804-72795,0,0,0.0,None,0
472,481,Cherry Hill Mortgage Investment Corp,CHMI,New York Stock Exchange,20.0,"6,500,000","$130,000,000",2013-10-04,/market-activity/ipos/overview?dealId=905372-72378,0,0,0.0,None,0
473,482,LDR HOLDING CORP,LDRH,Nasdaq National Market,15.0,"5,000,000","$75,000,000",2013-10-09,/market-activity/ipos/overview?dealId=694850-73340,0,0,0.0,None,0
474,483,"SFX Entertainment, INC",SFXE,Nasdaq National Market,13.0,"20,000,000","$260,000,000",2013-10-09,/market-activity/ipos/overview?dealId=885264-72880,0,0,0.0,None,0
475,484,"QTS Realty Trust, Inc.",QTS,New York Stock Exchange,21.0,"12,250,000","$257,250,000",2013-10-09,/market-activity/ipos/overview?dealId=913694-73271,0,0,0.0,None,0
476,485,STONEGATE MORTGAGE CORP,SGM,New York Stock Exchange,16.0,"7,100,000","$113,600,000",2013-10-10,/market-activity/ipos/overview?dealId=796164-73434,0,0,0.0,None,0
477,486,ANTERO RESOURCES Corp,AR,New York Stock Exchange,44.0,"35,725,000","$1,571,900,000",2013-10-10,/market-activity/ipos/overview?dealId=776600-72777,0,0,0.0,None,0
478,487,"Western Refining Logistics, LP",WNRL,New York Stock Exchange,22.0,"13,750,000","$302,500,000",2013-10-10,/market-activity/ipos/overview?dealId=911530-73094,0,0,0.0,None,0
479,488,MACROGENICS INC,MGNX,Nasdaq National Market,16.0,"5,000,000","$80,000,000",2013-10-10,/market-activity/ipos/overview?dealId=179294-73414,0,0,0.0,None,0
480,489,PLAINS GP HOLDINGS LP,PAGP,New York Stock Exchange,22.0,"128,000,000","$2,816,000,000",2013-10-16,/market-activity/ipos/overview?dealId=911782-73118,0,0,0.0,None,0
481,490,VEEVA SYSTEMS INC,VEEV,New York Stock Exchange,20.0,"13,045,000","$260,900,000",2013-10-16,/market-activity/ipos/overview?dealId=737944-73466,0,0,0.0,None,0
482,491,"OneMain Holdings, Inc.",LEAF,New York Stock Exchange,17.0,"21,045,148","$357,767,516",2013-10-16,/market-activity/ipos/overview?dealId=913653-73266,0,0,0.0,None,0
483,492,"ABENGOA, S.A.",ABGB,Nasdaq National Market,12.18,"50,000,000","$609,000,000",2013-10-17,/market-activity/ipos/overview?dealId=92193-73663,0,0,0.0,None,0
484,493,voxeljet AG,VJET,New York Stock Exchange,13.0,"6,500,000","$84,500,000",2013-10-18,/market-activity/ipos/overview?dealId=915787-73505,0,0,0.0,None,0
485,494,"STG Group, Inc.",GDEF,Nasdaq SmallCap Market,10.0,"6,000,000","$60,000,000",2013-10-24,/market-activity/ipos/overview?dealId=915709-73501,0,0,0.0,None,0
486,495,"Endurance International Group Holdings, Inc.",EIGI,Nasdaq National Market,12.0,"21,051,000","$252,612,000",2013-10-25,/market-activity/ipos/overview?dealId=409100-73448,0,0,0.0,None,0
487,496,"CommScope Holding Company, Inc.",COMM,Nasdaq National Market,15.0,"38,461,537","$576,923,055",2013-10-25,/market-activity/ipos/overview?dealId=852007-73151,0,0,0.0,None,0
488,497,Sprague Resources LP,SRLP,New York Stock Exchange,18.0,"8,500,000","$153,000,000",2013-10-25,/market-activity/ipos/overview?dealId=860835-67776,0,0,0.0,None,0
489,498,AERIE PHARMACEUTICALS INC,AERI,Nasdaq National Market,10.0,"6,720,000","$67,200,000",2013-10-25,/market-activity/ipos/overview?dealId=684178-73508,0,0,0.0,None,0
490,499,Quartet Merger Corp.,QTETU,Nasdaq SmallCap Market,10.0,"8,400,000","$84,000,000",2013-10-29,/market-activity/ipos/overview?dealId=915476-73482,0,0,0.0,None,0
491,500,Criteo S.A.,CRTO,Nasdaq National Market,31.0,"8,082,580","$250,559,980",2013-10-30,/market-activity/ipos/overview?dealId=915813-73513,0,0,0.0,None,0
492,501,Brixmor Property Group Inc.,BRX,New York Stock Exchange,20.0,"41,250,000","$825,000,000",2013-10-30,/market-activity/ipos/overview?dealId=911024-73051,0,0,0.0,None,0
493,502,"VERACYTE, INC.",VCYT,Nasdaq National Market,13.0,"5,000,000","$65,000,000",2013-10-30,/market-activity/ipos/overview?dealId=729484-73535,0,0,0.0,None,0
494,503,"Surgical Care Affiliates, Inc.",SCAI,Nasdaq National Market,24.0,"9,777,778","$234,666,672",2013-10-30,/market-activity/ipos/overview?dealId=756012-73416,0,0,0.0,None,0
495,504,58.com Inc.,WUBA,New York Stock Exchange,17.0,"11,000,000","$187,000,000",2013-10-31,/market-activity/ipos/overview?dealId=916607-73589,0,0,0.0,None,0
496,505,"Marcus & Millichap, Inc.",MMI,New York Stock Exchange,12.0,"6,000,000","$72,000,000",2013-10-31,/market-activity/ipos/overview?dealId=916221-73551,0,0,0.0,None,0
497,506,Essent group Ltd.,ESNT,New York Stock Exchange,17.0,"19,710,118","$335,072,006",2013-10-31,/market-activity/ipos/overview?dealId=791462-73499,0,0,0.0,None,0
498,507,"Container Store Group, Inc.",TCS,New York Stock Exchange,18.0,"12,500,000","$225,000,000",2013-11-01,/market-activity/ipos/overview?dealId=756081-73610,0,0,0.0,None,0
499,508,Qunar Cayman Islands Ltd.,QUNR,Nasdaq National Market,15.0,"11,111,000","$166,665,000",2013-11-01,/market-activity/ipos/overview?dealId=916707-73607,0,0,0.0,None,0
500,509,Blue Capital Reinsurance Holdings Ltd.,BCRH,New York Stock Exchange,20.0,"6,250,000","$125,000,000",2013-11-06,/market-activity/ipos/overview?dealId=917215-73671,0,0,0.0,None,0
501,510,Karyopharm Therapeutics Inc.,KPTI,Nasdaq National Market,16.0,"6,800,000","$108,800,000",2013-11-06,/market-activity/ipos/overview?dealId=840732-73668,0,0,0.0,None,0
502,511,Avianca Holdings S.A.,AVH,New York Stock Exchange,15.0,"27,234,910","$408,523,650",2013-11-06,/market-activity/ipos/overview?dealId=915952-73527,0,0,0.0,None,0
503,512,Wix.com Ltd.,WIX,Nasdaq National Market,16.5,"7,700,000","$127,050,000",2013-11-06,/market-activity/ipos/overview?dealId=916877-73633,0,0,0.0,None,0
504,513,BARRACUDA NETWORKS INC,CUDA,New York Stock Exchange,18.0,"4,140,000","$74,520,000",2013-11-06,/market-activity/ipos/overview?dealId=694838-73636,0,0,0.0,None,0
505,514,DarioHealth Corp.,DRIO,OTCBB,2.3,"9,430,162","$21,689,373",2013-11-06,/market-activity/ipos/overview?dealId=866973-71601,0,0,0.0,None,0
506,515,Zenith Energy Logistics Partners LP,ARCX,New York Stock Exchange,19.0,"6,000,000","$114,000,000",2013-11-06,/market-activity/ipos/overview?dealId=917000-73643,0,0,0.0,None,0
507,516,MAVENIR SYSTEMS INC,MVNR,New York Stock Exchange,10.0,"5,450,000","$54,500,000",2013-11-07,/market-activity/ipos/overview?dealId=707316-73658,0,0,0.0,None,0
508,517,"Midcoast Energy Partners, L.P.",MEP,New York Stock Exchange,18.0,"18,500,000","$333,000,000",2013-11-07,/market-activity/ipos/overview?dealId=908798-72791,0,0,0.0,None,0
509,518,"Norcraft Companies, Inc.",NCFT,New York Stock Exchange,16.0,"6,397,073","$102,353,168",2013-11-07,/market-activity/ipos/overview?dealId=917286-73678,0,0,0.0,None,0
510,519,"TWITTER, INC.",TWTR,New York Stock Exchange,26.0,"70,000,000","$1,820,000,000",2013-11-07,/market-activity/ipos/overview?dealId=763922-73652,0,0,0.0,None,0
511,520,"LGI Homes, Inc.",LGIH,Nasdaq National Market,11.0,"9,000,000","$99,000,000",2013-11-07,/market-activity/ipos/overview?dealId=914262-73351,0,0,0.0,None,0
512,521,J.G. Wentworth Co,JGW,New York Stock Exchange,14.0,"9,750,000","$136,500,000",2013-11-08,/market-activity/ipos/overview?dealId=917221-73672,0,0,0.0,None,0
513,522,"NMI Holdings, Inc.",NMIH,Nasdaq National Market,13.0,"2,103,395","$27,344,135",2013-11-08,/market-activity/ipos/overview?dealId=880154-73694,0,0,0.0,None,0
514,523,Eros STX Global Corp,EROS,New York Stock Exchange,11.0,"5,000,000","$55,000,000",2013-11-13,/market-activity/ipos/overview?dealId=878575-69538,0,0,0.0,None,0
515,524,Dynagas LNG Partners LP,DLNG,Nasdaq National Market,18.0,"12,500,000","$225,000,000",2013-11-13,/market-activity/ipos/overview?dealId=917529-73702,0,0,0.0,None,0
516,525,"CHEGG, INC",CHGG,New York Stock Exchange,12.5,"15,000,000","$187,500,000",2013-11-13,/market-activity/ipos/overview?dealId=711152-73250,0,0,0.0,None,0
517,526,"ESH Hospitality, Inc.",STAY,New York Stock Exchange,20.0,"28,250,000","$565,000,000",2013-11-13,/market-activity/ipos/overview?dealId=843701-73067,0,0,0.0,None,0
518,527,"Del Taco Restaurants, Inc.",LEVYU,Nasdaq SmallCap Market,10.0,"15,000,000","$150,000,000",2013-11-14,/market-activity/ipos/overview?dealId=917214-73670,0,0,0.0,None,0
519,528,TANDEM DIABETES CARE INC,TNDM,Nasdaq National Market,15.0,"8,000,000","$120,000,000",2013-11-14,/market-activity/ipos/overview?dealId=781334-73675,0,0,0.0,None,0
520,529,Houghton Mifflin Harcourt Co,HMHC,Nasdaq National Market,12.0,"18,250,000","$219,000,000",2013-11-14,/market-activity/ipos/overview?dealId=912184-73152,0,0,0.0,None,0
521,530,"Zulily, Inc.",ZU,Nasdaq National Market,22.0,"11,500,000","$253,000,000",2013-11-15,/market-activity/ipos/overview?dealId=817798-73687,0,0,0.0,None,0
522,531,Relypsa Inc,RLYP,Nasdaq National Market,11.0,"6,850,000","$75,350,000",2013-11-15,/market-activity/ipos/overview?dealId=760791-73595,0,0,0.0,None,0
523,532,Navigator Holdings Ltd.,NVGS,New York Stock Exchange,19.0,"12,000,000","$228,000,000",2013-11-21,/market-activity/ipos/overview?dealId=918065-73758,0,0,0.0,None,0
524,533,Evogene Ltd.,EVGN,New York Stock Exchange,14.75,"5,000,000","$73,750,000",2013-11-21,/market-activity/ipos/overview?dealId=916214-73550,0,0,0.0,None,0
525,534,Sungy Mobile Ltd,GOMO,Nasdaq National Market,11.22,"7,000,000","$78,540,000",2013-11-22,/market-activity/ipos/overview?dealId=918355-73782,0,0,0.0,None,0
526,535,Ideal Power Inc.,IPWR,Nasdaq SmallCap Market,5.0,"3,000,000","$15,000,000",2013-11-22,/market-activity/ipos/overview?dealId=843917-73172,0,0,0.0,None,0
527,536,Oxford Immunotec Global PLC,OXFD,Nasdaq National Market,12.0,"5,360,000","$64,320,000",2013-11-22,/market-activity/ipos/overview?dealId=917842-73741,0,0,0.0,None,0
528,537,VINCE HOLDING CORP.,VNCE,New York Stock Exchange,20.0,"10,000,000","$200,000,000",2013-11-22,/market-activity/ipos/overview?dealId=916301-73562,0,0,0.0,None,0
529,538,500.com Ltd,WBAI,New York Stock Exchange,13.0,"5,786,000","$75,218,000",2013-11-22,/market-activity/ipos/overview?dealId=918353-73781,0,0,0.0,None,0
